lane_id,start_x,start_y,start_z,end_x,end_y,end_z,length,zone_index,speed_limit,next_lanes,left_lane,right_lane,width,tag_names,avg_next_speed,non_alley_next,non_alley_last,flags,merging_lanes,splitting_lanes,last_lanes
124,2708.777588,-0.110000,1117.955200,2751.420898,-0.110000,1173.742554,70.649147,15,9.722222,12737;12738,-1,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,2,2,24584,,,1483;1485
125,2748.190430,-0.110000,1177.624146,2704.355957,-0.110000,1120.394897,72.530251,15,9.722222,1488,124,122,15.2000,Vehicle|City|CenterGuideRoad,0.0000,4,4,8328,,,
126,1425.825928,-0.110000,2321.851074,1482.984253,-0.110000,2321.689209,57.158554,16,9.722222,12500;12502,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,658;659;660
127,1482.984253,-0.110000,2321.689209,1425.825928,-0.110000,2321.851074,57.158554,16,9.722222,655;656;657,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,12501;12503
128,1425.825928,-0.110000,2321.851074,1482.984253,-0.110000,2321.689209,57.158554,16,9.722222,12506;12507,127,126,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,661;662
129,1007.166870,-0.085740,1712.874146,1018.290894,-0.079660,1699.223511,17.609196,17,9.722222,1190;1191;1192;1193;1194,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,4363;4368
130,1018.290894,-0.079660,1699.223511,1007.166870,-0.085740,1712.874146,17.609196,17,9.722222,4364;4367,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,1195;1199;1202;1205;1208;1210
131,1007.166870,-0.085740,1712.874146,1018.290894,-0.079660,1699.223511,17.609196,17,9.722222,1212,130,129,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,4371
132,3198.239746,0.001240,2708.890137,3198.228760,0.000290,2721.286133,12.396001,18,9.722222,1187,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,76;78
133,3198.228760,0.000290,2721.286133,3198.239746,0.001240,2708.890137,12.396001,18,9.722222,77;79,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,1188
134,3198.239746,0.001240,2708.890137,3198.228760,0.000290,2721.286133,12.396001,18,9.722222,1189,133,132,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,80;81
135,867.668945,-0.110000,1123.931641,1311.087891,-0.110000,1206.327026,451.010498,19,9.722222,,136,-1,4.5000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
136,866.640259,-0.110000,1129.079834,1310.138916,-0.110000,1211.490601,451.091675,19,9.722222,13271,137,135,6.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,345;353;361;10104
137,865.464600,-0.110000,1134.963501,1309.054443,-0.110000,1217.391724,451.184509,19,9.722222,13272;13273,-1,136,6.0000,Vehicle|City|CapillaryRoad,9.7222,2,2,16392,,,344;352;360;10105;10111
138,1307.698730,-0.110000,1224.768188,863.995117,-0.110000,1142.318237,451.300323,19,9.722222,10109;378;379;380,-1,139,6.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,16392,,,13270
139,1306.614258,-0.110000,1230.669312,862.819458,-0.110000,1148.201904,451.393188,19,9.722222,10107;10108;372;373;374;375;376;377,138,140,6.0000,Vehicle|City|CapillaryRoad,9.7222,2,2,24584,,,13268;13275
140,1305.665283,-0.110000,1235.832886,861.790771,-0.110000,1153.350098,451.474396,19,9.722222,,139,-1,4.5000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
141,864.729858,-0.110000,1138.640869,1308.376587,-0.110000,1221.079956,451.242432,19,9.722222,13277,140,135,34.5000,Vehicle|City|CenterGuideRoad,0.0000,4,4,8328,,,10114
142,903.081482,-0.110000,2318.649414,880.373779,-0.110000,2301.713379,28.327885,20,9.722222,3273;3276,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,5658;5663
143,880.373779,-0.110000,2301.713379,903.081482,-0.110000,2318.649414,28.327885,20,9.722222,5659;5662,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,3272;3277;3278
144,903.081482,-0.110000,2318.649414,880.373779,-0.110000,2301.713379,28.327885,20,9.722222,3280,143,142,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,5666
145,1024.056396,-0.110000,1492.450195,1033.938477,-0.110000,1544.457886,52.938221,21,9.722222,4143;4145,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,14048;14053
146,1033.938477,-0.110000,1544.457886,1024.056396,-0.110000,1492.450195,52.938221,21,9.722222,14049;14052,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,4142;4144;4147;4148
147,1025.530029,-0.110000,1492.170166,1035.412109,-0.110000,1544.177856,52.938221,21,9.722222,4143;4145,146,145,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,14054
148,1509.467041,-0.110000,2642.106934,1498.858887,-0.110000,2633.553955,15.840364,22,9.722222,3837,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,10273,,,10425
149,1498.858887,-0.110000,2633.553955,1509.467041,-0.110000,2642.106934,15.840364,22,9.722222,10426,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,,,3838
150,1509.467041,-0.110000,2642.106934,1498.858887,-0.110000,2633.553955,15.840364,22,9.722222,3839,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10401,,,10427
151,-804.395142,-0.010000,-1233.986694,-788.665649,0.000000,-1207.476929,30.825994,23,9.722222,227,152,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,4698
152,-808.747375,-0.010000,-1231.525391,-793.017212,0.000000,-1205.014526,30.827282,23,9.722222,228,-1,151,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,4699
153,-803.896118,0.000000,-1198.858276,-819.627991,-0.010000,-1225.372192,30.830778,23,9.722222,4701,154,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,8193,,,230
154,-799.544556,0.000000,-1201.320679,-815.275696,-0.010000,-1227.833496,30.829460,23,9.722222,4700,-1,153,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,1,,,229
155,-812.011536,-0.010000,-1229.679443,-796.280884,0.000000,-1203.167603,30.828373,23,9.722222,231,-1,-1,22.5000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,8321,,,4702
156,930.545227,-0.110000,1864.857056,923.233032,-0.110000,1865.350586,8.079391,24,9.722222,13099,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,161,158,7583
157,923.233032,-0.110000,1865.350586,930.545227,-0.110000,1864.857056,8.079391,24,9.722222,7582,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,159,160,13098
158,930.545227,-0.110000,1864.857056,931.126953,-0.110000,1871.860962,7.869818,24,9.722222,9902,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,160,156,7583
159,931.126953,-0.110000,1871.860962,930.545227,-0.110000,1864.857056,7.869818,24,9.722222,7582,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,157,161,9903
160,923.233032,-0.110000,1865.350586,931.126953,-0.110000,1871.860962,10.232252,24,9.722222,9902,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,158,157,13098
161,931.126953,-0.110000,1871.860962,923.233032,-0.110000,1865.350586,10.232252,24,9.722222,13099,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,156,159,9903
162,930.545227,-0.110000,1864.857056,923.233032,-0.110000,1865.350586,8.079391,24,9.722222,13099,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,,163,
163,930.545227,-0.110000,1864.857056,931.126953,-0.110000,1871.860962,7.869818,24,9.722222,9904,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,164,162,
164,923.233032,-0.110000,1865.350586,931.126953,-0.110000,1871.860962,10.232252,24,9.722222,9904,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,163,,13100
165,3446.921143,-0.110000,1937.549072,3428.991699,-0.110000,1910.602051,33.056068,25,9.722222,8719,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,166;167,10853
166,3446.921143,-0.110000,1937.549072,3435.881836,-0.110000,1940.721191,15.749485,25,9.722222,8015,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,,165;167,10853
167,3446.921143,-0.110000,1937.549072,3423.950928,-0.110000,1910.908447,36.401024,25,9.722222,8718,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,10273,,165;166,10853
168,3434.032471,-0.110000,1910.295654,3449.987061,-0.110000,1934.979980,29.957113,25,9.722222,10852,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,169;170,,8720
169,3430.841064,-0.110000,1941.027588,3449.987061,-0.110000,1934.979980,27.287136,25,9.722222,10852,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,168;170,,8014
170,3425.800293,-0.110000,1941.333984,3449.987061,-0.110000,1934.979980,34.590469,25,9.722222,10852,-1,-1,5.1000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,10273,168;169,,8013
171,3428.991699,-0.110000,1910.602051,3448.454102,-0.110000,1936.264526,32.500946,25,9.722222,10854,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,172,,
172,3430.841064,-0.110000,1941.027710,3448.454102,-0.110000,1936.264526,25.172564,25,9.722222,10854,-1,-1,15.2000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,171,,8016
173,2588.371826,11.443240,4332.493652,2596.075195,11.439970,4316.455566,17.812500,26,16.666668,619,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,832,,174,1317
174,2588.371826,11.443240,4332.493652,2591.358154,11.439450,4314.797363,18.072598,26,16.666668,618,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,,173,1317
175,2605.509033,11.441210,4319.771973,2593.613525,11.443190,4335.413574,19.765036,26,16.666668,1318,-1,-1,5.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,176,,621
176,2600.792236,11.440590,4318.113770,2593.613525,11.443190,4335.413574,18.752016,26,16.666668,1318,-1,-1,5.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,175,,620
177,2590.992676,11.443220,4333.953613,2598.433594,11.440280,4317.284668,18.275080,26,16.666668,622,175,174,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,8640,,,1319
178,3105.997070,1.500760,1920.289795,3105.099609,1.500760,1915.712769,12.304606,27,9.722222,8137,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,28714,,,8138
179,3105.997070,1.500760,1920.289795,3105.099609,1.500760,1915.712769,12.304606,27,9.722222,8139;8139;8140,-1,178,4.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,12458,,,8139;8139
180,2986.806885,-0.001140,2696.055420,3004.852295,-0.000910,2695.617188,22.004686,28,9.722222,1147,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,185;186;187;188,181;182;183;184,192;13424
181,2986.806885,-0.001140,2696.055420,2975.575195,-0.110000,2678.354004,22.857246,28,9.722222,5035,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,,180;182;183;184,13424
182,2986.806885,-0.001140,2696.055420,2975.751465,-0.110000,2684.351562,17.518574,28,9.722222,5034,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,,180;181;183;184,13424
183,2986.806885,-0.001140,2696.055420,3018.153320,-0.110000,2669.373047,44.568611,28,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,180;181;182;184,13424
184,2986.806885,-0.001140,2696.055420,3018.130859,-0.110000,2663.368164,49.003105,28,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,10273,,180;181;182;183,13424
185,3018.699463,-0.110000,2682.862061,3004.852295,-0.000910,2695.617188,20.351057,28,9.722222,1147,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,180;186;187;188,,
186,3018.538574,-0.110000,2676.863281,3004.852295,-0.000910,2695.617188,25.117878,28,9.722222,1147,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,180;185;187;188,,
187,2975.178711,-0.110000,2664.859863,3004.852295,-0.000910,2695.617188,46.587029,28,9.722222,1147,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,10273,180;185;186;188,,5037
188,2975.354980,-0.110000,2670.857422,3004.852295,-0.000910,2695.617188,41.984272,28,9.722222,1147,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,180;185;186;187,,5036
189,2986.806885,-0.001140,2696.055420,3004.852295,-0.000910,2695.617188,22.004686,28,9.722222,1148,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,191;193,,192;13425
190,3018.380615,-0.110000,2673.116699,2986.806885,-0.001140,2696.055420,42.277069,28,9.722222,5021,-1,-1,34.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,4257,192,191,
191,3018.380615,-0.110000,2673.116699,3004.852295,-0.000910,2695.617188,28.434542,28,9.722222,1148,-1,-1,34.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,4257,189;193,190,
192,2975.464844,-0.110000,2674.605713,2986.806885,-0.001140,2696.055420,26.481237,28,9.722222,180;189;5021,-1,-1,34.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,190,193,
193,2975.464844,-0.110000,2674.605713,3004.852295,-0.000910,2695.617188,39.398758,28,9.722222,1148,-1,-1,34.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,189;191,192,
194,-733.518555,-0.010000,-1061.849854,-729.296936,0.000000,-1075.894043,16.366356,29,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,4129,,195;196;197,247
195,-733.518555,-0.010000,-1061.849854,-733.648560,0.000000,-1073.431519,13.343372,29,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,,194;196;197,247
196,-733.518555,-0.010000,-1061.849854,-711.496948,0.000000,-1059.667603,25.420286,29,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,194;195;197,247
197,-733.518555,-0.010000,-1061.849854,-707.138916,0.000000,-1062.118774,32.035564,29,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,10273,,194;195;196,247
198,-718.033936,0.000000,-1055.990845,-731.581543,-0.010000,-1058.350098,15.584894,29,9.722222,246,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,199;200;201,,
199,-722.391907,0.000000,-1053.539673,-731.581543,-0.010000,-1058.350098,11.888494,29,9.722222,246,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,198;200;201,,
200,-718.417969,0.000000,-1082.050293,-731.581543,-0.010000,-1058.350098,31.233597,29,9.722222,246,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,10273,198;199;201,,
201,-722.769592,0.000000,-1079.587891,-731.581543,-0.010000,-1058.350098,26.206814,29,9.722222,246,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,2081,198;199;200,,
202,-726.033325,0.000000,-1077.740967,-732.550049,-0.010000,-1060.099976,21.289076,29,9.722222,248,-1,-1,22.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,203,,
203,-714.765503,0.000000,-1057.829346,-732.550049,-0.010000,-1060.099976,20.450565,29,9.722222,248,-1,-1,22.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,202,,
204,2886.114502,-0.110000,2242.587646,2885.911621,-0.110000,2316.519531,73.932159,30,9.722222,3881;3883,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,10654;10655;10656
205,2885.911621,-0.110000,2316.519531,2886.114502,-0.110000,2242.587646,73.932159,30,9.722222,10651;10652;10653,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,3882;3884
206,2886.114502,-0.110000,2242.587646,2885.911621,-0.110000,2316.519531,73.932159,30,9.722222,3887;3888,205,204,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,10657;10658
207,3130.177734,-0.004230,2729.849854,3136.125977,0.000410,2719.568359,12.926278,31,9.722222,790,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,208,,83
208,3143.475830,0.000410,2719.508545,3136.125977,0.000410,2719.568359,8.941801,31,9.722222,790,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,207,209,1000
209,3143.475830,0.000410,2719.508545,3130.177734,-0.004230,2729.849854,18.320658,31,9.722222,84,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,10273,,208,1000;1001
210,3136.125977,0.000410,2719.568359,3130.177734,-0.004230,2729.849854,12.926278,31,9.722222,84,-1,-1,6.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10401,,211,791
211,3136.125977,0.000410,2719.568359,3143.475830,0.000410,2719.508545,8.941800,31,9.722222,,-1,-1,6.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,212,210,791
212,3130.177734,-0.004230,2729.849854,3143.475830,0.000410,2719.508545,18.320656,31,9.722222,,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,211,,85
213,3645.281738,-0.077000,838.398254,3712.540039,-0.077010,770.530823,111.441444,32,9.722222,2148,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,26656,,,3892;3894
214,3714.474609,-0.077010,774.031921,3649.280762,-0.077000,838.311096,107.075233,32,9.722222,3895,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,28704,,,2149
215,3647.281250,-0.077000,838.354675,3713.507324,-0.077010,772.281372,109.258324,32,9.722222,2150;2151,214,213,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10400,,,3898;3900;3901
216,-1183.459839,0.032280,-2135.454102,-1186.258301,0.000000,-2119.279785,17.835093,33,9.722222,838,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,4097,,217,484
217,-1183.459839,0.032280,-2135.454102,-1181.850342,0.000000,-2121.639893,15.169636,33,9.722222,837,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,12289,,216,484
218,-1197.278320,0.000000,-2113.379639,-1185.791626,0.032320,-2139.876953,31.402834,33,9.722222,483,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,10241,219,,840
219,-1192.870361,0.000000,-2115.739746,-1185.791626,0.032320,-2139.876953,27.340260,33,9.722222,483,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad,9.7222,1,1,2049,218,,839
220,-1184.625732,0.032300,-2137.665527,-1189.564331,0.000000,-2117.509766,22.549194,33,9.722222,841,-1,-1,10.0000,Vehicle|Intersection|City|CenterGuideRoad,0.0000,2,2,12417,,,
221,2068.473145,-0.110000,1827.981323,2045.534668,-0.110000,1827.399414,22.945906,34,9.722222,12452;12455,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2353;2354
222,2045.534668,-0.110000,1827.399414,2068.473145,-0.110000,1827.981323,22.945906,34,9.722222,2355,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,12451;12456;12457
223,2068.473145,-0.110000,1827.981323,2045.534668,-0.110000,1827.399414,22.945906,34,9.722222,12459,222,221,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,2357;2358
224,1005.826355,-0.110000,1396.479980,1008.439453,-0.110000,1410.232178,13.998258,35,9.722222,2258;2260,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,3368;3377;3379;3381
225,1008.439453,-0.110000,1410.232178,1005.826355,-0.110000,1396.479980,13.998258,35,9.722222,3369;3373;3374;3375,-1,-1,5.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2257;2259;2262;2263
226,1007.299988,-0.110000,1396.199951,1009.913086,-0.110000,1409.952148,13.998258,35,9.722222,2258;2260,225,224,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,3383;3385;3386
227,-788.665649,0.000000,-1207.476929,-781.500366,0.000000,-1194.814941,14.548787,36,9.722222,6261;6262,228,-1,5.0000,Vehicle|City|CapillaryRoad,9.7222,2,1,24584,,,151;704;708;712;716
228,-793.017212,0.000000,-1205.014526,-785.851929,0.000000,-1192.352539,14.548787,36,9.722222,6263,-1,227,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,16392,,,152;703;707;711;715
229,-792.379272,0.000000,-1188.658691,-799.544556,0.000000,-1201.320679,14.548787,36,9.722222,154,-1,230,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,2,16392,,,6259;6265
230,-796.730835,0.000000,-1186.196289,-803.896118,0.000000,-1198.858276,14.548787,36,9.722222,153,229,-1,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,6258
231,-796.280884,0.000000,-1203.167603,-789.115601,0.000000,-1190.505615,14.548787,36,9.722222,6267,230,227,22.5000,Vehicle|City|CenterGuideRoad,0.0000,3,3,8320,,,155
232,1901.873657,-0.110000,2476.166992,1901.939941,-0.110000,2404.005127,72.161896,37,9.722222,,233,-1,5.0000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
233,1906.873657,-0.110000,2476.171631,1906.939941,-0.110000,2404.009766,72.161896,37,9.722222,1035;6599,234,232,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,7969;7972;10100
234,1911.873657,-0.110000,2476.176270,1911.939941,-0.110000,2404.014404,72.161896,37,9.722222,1036;6600,-1,233,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,16392,,,7970;7973;10101
235,1918.439941,-0.110000,2404.020508,1918.373657,-0.110000,2476.182373,72.161896,37,9.722222,10102;7975;7976,-1,236,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,1,24584,,,1037;6596
236,1923.439941,-0.110000,2404.025146,1923.373657,-0.110000,2476.187012,72.161896,37,9.722222,,235,-1,5.0000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
237,1912.623657,-0.110000,2476.177002,1912.689941,-0.110000,2404.015137,72.161896,37,9.722222,1038;6602,236,232,26.5000,Vehicle|City|CenterGuideRoad,0.0000,2,2,8320,,,10103
238,3888.647949,13.467960,672.314270,3876.525635,13.467970,670.492126,12.260300,38,9.722222,9665,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,,,14130
239,3876.921387,13.467970,666.504700,3889.401855,13.467960,668.385925,12.622463,38,9.722222,14131,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,,,9665
