index,x,y,z,forward_x,forward_z,urban_diversity_config_id,lane
1489,2312.2935,0.0452,2315.0564,0.999827,0.018577,88888130,29699
1490,2354.2517,0.0452,2252.3582,-0.999568,0.029391,88888130,43353
1491,2179.6443,0.0722,2253.0356,-0.999164,-0.040870,88888120,32644
1492,2137.1848,-0.0038,2317.4304,0.002762,0.999996,88888121,33433
1493,2082.3140,-0.0219,2322.1509,0.985596,-0.169115,88888121,3919
1494,2030.3107,-0.1086,2271.1990,0.008024,0.999968,88888121,41541
1495,2129.2600,0.0000,2219.0701,-0.999999,0.001362,88888121,29533
1496,2139.0400,0.0234,2163.6001,-0.999999,0.001087,88888120,26275
1497,2168.8733,0.0403,2173.7285,-0.043656,-0.999047,88888130,22181
1498,2136.6899,-0.1100,2107.9600,-0.999987,-0.005108,88888120,17996
1499,2163.6602,0.0000,2024.7847,-0.003403,-0.999994,88888150,28632
1500,2141.1487,0.0000,2024.9910,-0.003434,-0.999994,88888150,20456
1501,2130.1047,0.0200,2026.5820,0.352415,0.935844,88888150,39907
1502,2040.0002,-0.1100,1925.7941,-0.999028,-0.044091,88888150,40183
1503,2005.5602,-0.1100,2010.1711,-0.044816,-0.998995,88888150,28044
1504,2136.6699,-0.1100,1925.0900,-0.998810,-0.048771,88888150,19911
1505,2112.6299,-0.1100,1928.1200,-0.998810,-0.048765,88888150,20005
1506,2139.9910,0.0000,1826.0680,-0.518892,0.854840,88888150,16027
1507,1963.3998,0.0000,1865.9854,-0.646760,-0.762694,88888150,34367
1508,1995.4620,-0.1100,1868.1443,0.134942,-0.990854,88888150,18016
1509,2014.1609,0.0000,2035.5249,0.008829,0.999961,88888150,24766
1510,2008.9399,0.0000,2105.3701,0.561126,0.827731,88888120,18051
1511,2080.9099,0.0000,2054.8601,0.999990,-0.004379,88888120,31869
1512,2058.1602,0.0600,2058.0254,0.677852,0.735199,88888120,43245
1513,2070.8010,-0.1100,2107.5623,0.970823,-0.239796,88888120,23553
1514,2008.7795,-0.1085,2113.7605,0.950820,-0.309744,88888120,18049
1515,2064.5232,0.0100,2098.8486,0.901630,0.432507,88888120,6397
1516,2128.0071,0.1100,2123.2231,-0.796905,0.604105,88888120,8919
1517,2083.9814,0.5080,2077.5881,-0.436697,0.899609,88888120,8743
1518,2000.8500,-0.1100,2029.1400,-0.044816,-0.998995,88888150,33219
1519,2205.7844,-0.1100,2091.5354,0.918552,-0.395301,88888130,20841
1520,2292.5588,0.0000,2051.0364,-0.838789,-0.544457,88888130,39917
1521,2207.2749,-0.1100,2129.6082,0.001377,-0.999999,88888130,37023
1522,2205.0342,0.0937,2147.2539,0.999998,0.001733,88888130,21319
1523,2361.1753,0.0793,2221.8340,-0.999462,-0.032788,88888130,20707
1524,2427.9119,0.0688,2251.5254,0.855068,0.518516,88888130,17096
1525,2430.4402,0.0788,2259.8442,-0.001753,-0.999998,88888130,25361
1526,2421.7090,0.0818,2147.6609,-0.999985,-0.005514,88888130,26355
1527,2493.8237,-0.1100,2209.3979,0.001811,-0.999998,88888130,42189
1528,2450.1001,0.0000,2115.8401,0.671765,-0.740765,88888130,24088
1529,2449.8115,0.0000,2057.8901,-0.997030,-0.077015,88888130,32749
1530,2221.2988,0.0843,2221.6233,-0.999982,0.005993,88888130,16009
1531,2102.9365,0.0600,2095.9285,0.689474,0.724310,88888120,9572
1532,2111.6011,0.0200,2199.8774,0.999089,0.042675,88888121,11834
1533,2062.5132,-0.0050,2176.4883,-0.119544,0.992829,88888121,10007
1534,2107.0837,0.0130,2176.1853,-0.195791,-0.980646,88888120,11736
1535,2050.7537,0.0600,2198.5139,-0.857493,0.514496,88888121,11789
1536,2039.1110,-0.1340,2315.6809,-0.470828,-0.882225,88888121,24497
1537,1986.6654,-0.1086,2350.4673,0.036649,-0.999328,88888121,33632
1538,2062.6350,-0.1335,2354.5159,0.030905,-0.999522,88888121,43469
1539,2051.3687,-0.1086,2422.9143,-0.002419,-0.999997,88888121,40449
1540,2035.9406,-0.1088,2431.9521,-0.831624,-0.555339,88888121,43424
1541,2085.6438,-0.1086,2427.1902,0.788829,0.614613,88888121,32865
1542,1992.0546,-0.0217,2430.4980,0.581528,-0.813527,88888121,36512
1543,1986.6501,-0.1086,2423.0320,-0.008221,0.999966,88888121,19672
1544,2051.6211,-0.1086,2383.2458,-0.036305,0.999341,88888121,27994
1545,1999.6400,-0.0111,2387.9302,0.999994,0.003603,88888121,34828
1546,2123.9700,0.1900,2326.0093,-0.976610,-0.215018,88888121,738
1547,2214.0015,-0.0147,2303.2537,-0.000078,-1.000000,88888121,30944
1548,2214.9448,0.0177,2265.1938,0.186705,-0.982416,88888120,22188
1549,2343.9895,0.0231,2378.0400,0.070871,0.997486,88888132,42569
1550,2358.2949,0.0331,2417.9558,-0.985247,-0.171137,88888132,36857
1551,2326.4412,0.0000,2499.7927,0.999924,-0.012294,88888100,36392
1552,2252.4011,0.0000,2500.7285,-0.999909,0.013488,88888120,43978
1553,2182.4529,-0.1100,2435.0408,0.999937,-0.011230,88888121,31577
1554,2213.5808,-0.1100,2433.0146,-0.006574,-0.999978,88888120,16737
1555,2163.8599,-0.1100,2374.0200,0.999995,-0.003066,88888121,28332
1556,2218.8308,-0.1100,2432.9800,-0.006574,-0.999978,88888120,16738
1557,2224.1646,-0.1100,2374.4722,0.999995,-0.003075,88888121,34200
1558,2159.0601,0.0000,2376.3000,-0.000077,1.000000,88888121,32062
1559,2086.1553,0.0135,2371.3511,0.677566,-0.735462,88888121,37384
1560,1955.3501,-0.0077,2388.1785,-0.989971,-0.141270,88888121,20289
1561,1941.6676,0.0120,2415.3162,0.999999,0.001465,88888121,6455
1562,1941.5150,-0.0113,2251.6431,-0.273188,0.961961,88888121,30675
1563,1976.4824,0.0100,2123.3032,-0.993602,-0.112936,88888120,6188
1564,1878.1484,0.0518,2149.3687,-0.001688,-0.999999,88888121,29891
1565,1729.0459,-0.1100,2153.8652,-0.735163,0.677890,88888110,38542
1566,1752.8652,-0.1100,2114.8577,0.846299,0.532708,88888110,28451
1567,1584.3933,0.0346,1951.7988,0.004444,-0.999990,88888150,38425
1568,1646.8002,-0.1080,1914.0699,-0.016612,-0.999862,88888150,32694
1569,1626.7699,-0.1080,1853.9050,0.999995,0.003062,88888150,20885
1570,1643.7629,-0.1080,1869.4540,0.999986,-0.005345,88888150,20859
1571,1942.4089,0.0000,1743.9838,0.995672,0.092938,88888180,41260
1572,2063.0037,9.1278,1740.4207,-0.999999,-0.001167,88888180,17046
1573,2001.7000,0.0000,1774.6500,-0.999579,0.029029,88888150,32437
1574,2386.6003,0.0000,2030.7638,0.998382,0.056867,88888160,19436
1575,2366.1748,-0.1100,2063.1528,-0.100980,0.994888,88888130,27846
1576,2770.7671,0.0000,1980.1075,-0.625464,0.780253,88888160,26041
1577,2528.7903,0.0000,2063.8008,-0.997876,-0.065144,88888130,19653
1578,2633.8342,0.0000,2067.1497,-0.999780,-0.020976,88888140,39203
1579,2681.3206,0.0000,2067.3689,-0.898087,0.439818,88888140,18836
1580,2937.4897,0.0002,2241.9700,-0.999935,0.011422,88888140,43022
1581,2857.0312,0.0000,2243.2673,-0.999841,0.017834,88888140,23340
1582,2850.0601,0.0000,2316.4099,0.999999,-0.001275,88888140,37767
1583,2802.2693,0.0000,2430.4097,0.059582,0.998223,88888140,24375
1584,2823.6272,0.0000,2243.7507,-0.999868,-0.016239,88888140,41679
1585,2890.5305,0.0000,2210.5186,-0.996261,0.086394,88888140,39064
1586,2812.1240,0.0000,2550.5869,0.152762,0.988263,88888140,17422
1587,2930.5388,0.0000,2593.0012,-0.006823,-0.999977,88888140,35881
1588,2967.5361,0.4999,2572.5222,0.008837,-0.999961,88888140,43166
1589,2948.1814,11.6161,2528.6821,0.003702,0.999993,88888140,34418
1590,2952.8301,11.5860,2429.7202,-0.000836,1.000000,88888140,41316
1591,2952.6987,-0.0097,2409.9287,0.890103,0.455759,88888140,34204
1592,2973.4241,-0.0092,2386.2676,-0.714498,0.699637,88888140,42970
1593,2972.1101,-0.0092,2391.9099,0.000534,1.000000,88888140,28334
1594,2963.9207,-0.0357,2345.5857,-0.999998,-0.002143,88888140,32486
1595,2975.9045,-0.0357,2352.2703,0.999991,0.004303,88888140,30468
1596,3034.4338,-0.0185,2435.9722,-0.713243,-0.700917,88888142,19710
1597,3073.9158,-0.0092,2403.5466,-0.003433,-0.999994,88888142,38966
1598,3098.1426,0.0010,2393.8726,0.742801,0.669512,88888142,18193
1599,3075.2190,-0.0185,2357.3074,0.999891,0.014759,88888140,38080
1600,3021.9783,-0.0092,2338.8911,1.000000,-0.000035,88888140,43289
1601,2934.0142,-0.0057,2326.6863,0.240935,-0.970541,88888140,41213
1602,3068.3835,0.0000,2315.8108,-0.999998,-0.002185,88888140,43955
1603,2927.9299,0.0000,2428.3999,-0.003273,-0.999995,88888140,35162
1604,2940.3704,-0.0093,2537.3501,0.996558,-0.082896,88888140,41552
1605,2915.0276,0.0000,2392.4338,-0.205022,-0.978757,88888140,39124
1606,2905.4673,0.3153,2393.5303,-0.000711,1.000000,88888140,37373
1607,2905.6785,0.3154,2357.4895,-0.005056,0.999987,88888140,18075
1608,2910.4255,0.3154,2386.9890,-0.975842,0.218476,88888140,30288
1609,2914.4624,0.0000,2381.6736,0.052453,0.998623,88888140,39114
1610,2965.8972,-0.0092,2357.0107,0.649919,-0.760004,88888140,38441
1611,2973.2087,-0.0092,2414.9160,-0.682719,-0.730681,88888142,41186
1612,2976.2087,11.5860,2487.4702,-0.000839,1.000000,88888142,37370
1613,2988.6296,11.6161,2538.5540,-0.901553,0.432670,88888142,44129
1614,2981.8604,11.5860,2430.1799,-0.887805,-0.460220,88888142,34447
1615,2986.6504,11.5860,2412.9214,-0.948282,0.317428,88888142,37194
1616,2950.2280,11.5926,2503.6721,0.880862,-0.473373,88888140,36292
1617,3055.2002,-0.0187,2597.8181,-0.999999,0.001206,88888142,24001
1618,2935.1001,0.0000,2616.0000,1.000000,-0.000292,88888140,33217
1619,2840.0576,0.0000,2629.7668,0.543312,0.839531,88888140,20578
1620,2852.9377,-0.1100,2439.3074,-0.002828,0.999996,88888140,28176
1621,2962.8623,0.0000,2242.4761,0.827746,-0.561103,88888140,19282
1622,3425.8118,0.0000,2208.6558,-0.265474,0.964118,88888210,30546
1623,3404.3589,0.0000,2270.6235,-0.380798,0.924658,88888210,32502
1624,3424.9763,7.5583,2295.9751,0.381186,-0.924498,88888210,34600
1625,3396.9412,15.2126,2308.3816,0.939232,0.343283,88888210,41585
1626,3413.2300,21.6156,2295.1697,-0.380211,0.924900,88888210,35963
1627,3411.5300,21.6156,2263.7300,0.934215,0.356712,88888210,36467
1628,3488.5718,0.0000,2385.6677,-0.947954,-0.318406,88888210,35611
1629,3548.1848,0.0000,2385.1360,0.551771,0.833996,88888210,32953
1630,3634.6533,0.0000,2189.0676,-0.204425,0.978882,88888210,40318
1631,3533.5181,9.5412,2356.0369,-0.430272,-0.902699,88888210,32954
1632,3543.9614,9.4898,2363.4858,0.913556,0.406714,88888210,18902
1633,3542.8828,8.3179,2399.6658,-0.573107,0.819480,88888210,40558
1634,3549.8992,9.0114,2366.0723,-0.821915,-0.569610,88888210,18927
1635,3539.9846,9.4819,2359.2598,-0.807683,-0.589618,88888210,18921
1636,3522.5315,9.5768,2359.8066,0.397527,-0.917591,88888210,16610
1637,3577.6470,0.0000,2398.4182,-0.697391,0.716691,88888210,41164
1638,3635.0698,6.1963,2364.5701,0.854248,-0.519865,88888210,39781
1639,3695.8848,0.0000,2462.0430,0.894970,-0.446126,88888210,22985
1640,3455.7114,0.0000,2432.3325,-0.929764,0.368155,88888200,43008
1641,3326.1436,0.0000,2478.2136,-0.967559,0.252645,88888200,20831
1642,3228.2188,0.0000,2496.7295,-0.999943,0.010687,88888200,33332
1643,3201.8967,-0.0094,2419.3318,-0.587930,-0.808912,88888200,33987
1644,3325.5552,-0.0094,2428.7710,0.880547,-0.473959,88888200,27519
1645,3399.3455,0.0000,2390.2798,0.947253,0.320485,88888200,37451
1646,3163.4778,0.0000,2489.1614,-0.023274,0.999729,88888200,28463
1647,3155.7556,0.0000,2531.6560,-0.003682,0.999993,88888200,32978
1648,3122.4827,-0.0088,2482.7075,-0.006040,0.999982,88888142,21547
1649,3426.5798,8.4000,2483.2297,-0.348537,-0.937295,88888200,25082
1650,3405.1682,-7.1560,1796.7036,-0.707409,0.706805,88888230,43879
1651,3441.6382,-13.5998,1765.7740,0.354583,-0.935025,88888230,42868
1652,3459.3101,-13.5998,1705.0801,0.278427,-0.960457,88888230,43364
1653,3472.2000,0.0008,1825.5901,0.875805,-0.482666,88888231,22104
1654,3629.5769,0.0008,1832.2867,0.060013,0.998198,88888231,23533
1655,3450.4983,-0.6933,1853.7328,0.546182,-0.837667,88888231,35775
1656,3380.1140,0.5007,1651.2484,-0.237901,0.971289,88888232,22863
1657,3341.9980,0.0932,1601.9077,0.988931,-0.148378,88888232,19265
1658,3312.3423,0.0594,1670.8755,0.556505,-0.830845,88888232,27314
1659,3063.5754,-0.0390,1742.5166,-0.999693,0.024770,88888232,29278
1660,2843.1455,-1.2131,1999.4698,0.770538,-0.637394,88888140,33931
1661,2941.5847,-8.6633,1949.6278,-0.516118,0.856517,88888160,26665
1662,2905.2261,0.1294,2042.0488,0.999537,-0.030419,88888140,43431
1663,2810.0801,0.0482,1936.1799,-0.257321,-0.966326,88888160,22997
1664,3003.9216,0.0000,1906.7975,-0.189947,-0.981794,88888160,32854
1665,2513.4480,-0.1100,1822.8326,0.007417,-0.999972,88888160,23213
1666,2097.5000,3.9746,1656.7699,-0.745651,0.666337,88888180,24839
1667,1992.8496,0.0000,1692.6339,0.215845,-0.976428,88888180,44052
1668,1998.8616,3.9694,1558.8379,0.999696,0.024636,88888180,22876
1669,1974.8123,3.9694,1486.6307,-0.969410,-0.245449,88888180,17458
1670,2045.1841,0.0020,1512.9487,-0.378498,-0.925602,88888180,16047
1671,2007.6664,3.9694,1562.0431,-0.694122,-0.719857,88888180,22879
1672,2043.4382,0.0000,1496.1570,-0.879631,0.475656,88888180,22170
1673,2060.7209,0.0055,1503.3157,0.932605,0.360899,88888180,25297
1674,1965.4595,-0.1881,1437.0009,-0.962205,-0.272328,88888180,18587
1675,1982.8419,-0.0022,1391.9270,-0.967287,-0.253683,88888180,32149
1676,2024.1006,0.0100,1375.6643,0.550954,0.834536,88888180,30239
1677,2025.6599,-0.0022,1402.6962,-0.968430,-0.249284,88888180,16812
1678,1882.8900,0.0000,1436.3199,-0.177881,-0.984052,88888180,17716
1679,1823.5537,-0.1100,1460.5450,-0.946071,0.323958,88888170,23323
1680,1701.8654,0.0000,1451.0691,0.588595,0.808428,88888170,40336
1681,1564.7000,-0.1100,1478.4500,0.658237,-0.752810,88888070,29885
1682,1547.0284,-0.1100,1427.5645,0.759793,0.650164,88888070,17864
1683,1623.3523,0.0000,1394.8400,-0.982982,0.183703,88888070,15766
1684,1463.1567,0.0000,1545.8986,-0.374862,0.927081,88888070,21205
1685,1541.6584,-0.1100,1500.7094,0.557686,-0.830052,88888070,20131
1686,1472.4240,-0.1100,1614.7582,0.548144,-0.836384,88888070,27161
1687,1490.0973,-0.1100,1632.0316,-0.765613,-0.643301,88888170,32731
1688,1448.2410,0.0000,1697.6300,-0.581737,0.813377,88888170,28403
1689,1435.6381,-0.1100,1659.1709,0.567150,-0.823615,88888170,19131
1690,1468.0328,-0.1100,1611.8805,0.548144,-0.836384,88888070,27160
1691,1467.7472,-0.1100,1621.7988,-0.637914,-0.770108,88888070,21478
1692,1404.9379,0.0000,1638.0006,-0.795480,-0.605980,88888070,34182
1693,1300.9850,0.0000,1645.2052,0.656976,-0.753912,88888061,31185
1694,1298.9498,-0.1100,1653.7899,0.823669,-0.567072,88888061,18559
1695,1153.9247,0.0000,1648.7311,-0.748466,-0.663173,88888060,20963
1696,1237.0935,0.0000,1684.1211,0.716831,-0.697247,88888060,41470
1697,1251.5197,0.0000,1542.8728,0.757971,0.652288,88888062,32692
1698,1242.6991,0.0000,1494.1636,0.770391,0.637572,88888071,34254
1699,1299.7120,0.0000,1541.5778,0.759245,0.650805,88888071,32742
1700,1268.8718,-0.1100,1434.5242,0.757883,0.652390,88888071,36703
1701,1211.7959,-0.0018,1462.5320,0.131976,-0.991253,88888070,38616
1702,1205.1285,0.0000,1463.6194,-0.652406,0.757870,88888070,36586
1703,1167.3632,-0.0016,1348.5769,0.619883,-0.784694,88888070,39799
1704,1145.5125,0.0283,1341.6794,0.687648,-0.726044,88888070,42048
1705,1272.2969,-0.1100,1430.5452,0.757883,0.652390,88888071,36702
1706,1410.6143,0.0000,1480.4410,0.108148,-0.994135,88888071,24821
1707,1329.5121,0.0000,1567.1216,0.759362,0.650668,88888071,36626
1708,1392.0944,0.0000,1540.4578,0.617557,-0.786526,88888070,23064
1709,1215.2885,0.0407,1589.3038,0.654232,-0.756294,88888062,25709
1710,1130.5894,0.5000,1535.0739,0.978431,0.206576,88888062,39228
1711,1129.2874,0.5000,1542.8386,-0.560822,-0.827936,88888062,42942
1712,1161.1104,0.5058,1589.2297,0.638803,-0.769371,88888062,41905
1713,1173.0977,4.7100,1575.0446,-0.759799,-0.650158,88888062,33285
1714,1180.1674,0.0501,1624.4177,0.969830,-0.243784,88888062,22821
1715,1223.0153,0.0480,1652.8751,0.654231,-0.756295,88888061,28173
1716,1212.4498,5.2330,1612.5947,-0.214798,-0.976659,88888061,43586
1717,1147.5659,4.7100,1549.9141,-0.759845,-0.650104,88888062,39460
1718,1094.1361,0.5319,1509.8445,-0.333025,-0.942918,88888062,42127
1719,1082.3580,8.8857,1523.2366,-0.657604,0.753364,88888062,37957
1720,1069.0790,0.0365,1559.7561,0.656880,-0.753995,88888060,31364
1721,1108.6213,0.5000,1523.8724,-0.638422,0.769686,88888062,36355
1722,1119.5898,0.0495,1504.1395,0.656917,-0.753963,88888062,23930
1723,1400.1399,0.0000,1651.9468,0.795465,0.606000,88888061,29164
1724,1459.4567,0.0000,1705.7515,-0.581684,0.813415,88888170,43476
1725,1554.5249,0.0000,1745.1930,0.999394,0.034805,88888170,17205
1726,1512.5372,0.0000,1643.9073,0.814166,0.580632,88888170,35277
1727,1556.2101,0.0000,1570.2501,-0.581746,0.813371,88888070,38377
1728,1610.0323,0.0000,1582.3762,-0.652569,0.757730,88888170,22947
1729,1671.0878,0.0000,1544.1082,0.749046,0.662518,88888170,40105
1730,1763.4697,0.0000,1576.5778,-0.862562,0.505952,88888170,24761
1731,1873.2920,0.0000,1524.0922,-0.919866,0.392233,88888170,28023
1732,1850.1360,0.0013,1608.2725,0.974791,0.223120,88888170,38962
1733,1906.0804,-0.1100,1707.3043,-0.999854,-0.017106,88888170,30655
1734,1901.9420,0.7902,1597.7128,-0.986646,0.162882,88888170,43762
1735,1896.7214,0.0079,1622.5692,0.454586,0.890703,88888170,26911
1736,1886.9666,0.0079,1650.1169,0.312419,0.949944,88888170,42239
1737,1865.6415,0.0000,1487.0316,0.386641,0.922230,88888170,39074
1738,1781.6100,0.0000,1537.4901,-0.588752,-0.808313,88888170,16956
1739,1762.1572,0.0000,1556.5153,-0.877378,0.479800,88888170,16323
1740,1750.8522,0.0378,1554.7528,0.884961,-0.465666,88888170,38735
1741,1676.9192,0.0000,1522.6564,0.700810,0.713348,88888170,41378
1742,1730.2175,0.0000,1504.4535,0.313534,-0.949577,88888170,36773
1743,1631.7030,0.0000,1493.7911,-0.998014,0.062988,88888070,43267
1744,1563.3358,0.0000,1541.8927,0.775705,0.631096,88888070,42382
1745,1800.3258,0.0000,1556.1746,-0.635349,0.772225,88888170,25765
1746,1714.1348,0.0200,1661.4927,-0.941548,-0.336878,88888170,41855
1747,1608.9851,0.0000,1708.9237,-0.984176,-0.177194,88888170,24778
1748,1571.7131,0.0000,1630.7833,0.610613,-0.791930,88888170,35403
1749,1615.9174,0.0000,1605.4351,0.626999,-0.779020,88888170,35412
1750,1671.1400,0.0000,1634.5100,-0.780572,-0.625066,88888170,15709
1751,1663.9935,0.0000,1546.9314,0.767553,-0.640985,88888170,29134
1752,1662.7065,0.0000,1697.8220,0.820252,-0.572002,88888170,16768
1753,1575.0908,-0.1100,1460.5042,-0.026437,-0.999650,88888070,27116
1754,1655.6366,-0.1100,1402.6381,-0.790909,0.611933,88888070,34927
1755,1539.0481,0.0000,1429.6311,0.921678,0.387956,88888070,15930
1756,1841.0786,0.0000,1381.1138,0.168732,0.985662,88888070,18103
1757,1720.8984,9.9763,1370.3563,0.994365,0.106007,88888070,42256
1758,1719.4290,9.9978,1381.3199,0.128134,-0.991757,88888070,42222
1759,1683.6318,9.9756,1376.6260,0.994365,0.106010,88888070,40373
1760,1795.2902,0.0000,1367.2524,0.712388,-0.701785,88888070,37404
1761,1883.5116,0.0001,1443.0044,-0.092590,-0.995704,88888180,25899
1762,1548.0637,-2.3973,1852.8608,-0.653737,0.756721,88888150,20353
1763,1435.7377,0.0099,1998.4600,0.460845,0.887480,88888150,34759
1764,1405.7319,-13.3270,2154.1074,-0.014444,-0.999896,88888110,40512
1765,1428.2437,-0.0001,1981.5293,0.336997,0.941506,88888150,27598
1766,1502.4600,-0.0001,2028.5300,-0.999998,-0.002189,88888150,39485
1767,1446.7721,-2.4011,1875.2548,-0.565633,-0.824657,88888150,43194
1768,1534.6500,-2.4400,1964.6180,0.906008,-0.423260,88888150,18288
1769,1079.2098,-0.1100,1438.4301,0.623773,-0.781606,88888060,33380
1770,1070.9167,-0.1063,1201.8494,-0.916985,-0.398922,88888070,43163
1771,970.9183,-0.0011,1180.5657,-0.990467,-0.137747,88888070,41875
1772,917.2949,-0.0011,1212.8782,0.759394,0.650631,88888070,40012
1773,928.8198,-0.1061,1186.2701,-0.164506,0.986376,88888070,25063
1774,1188.6559,-0.0016,1221.5649,-0.982676,-0.185330,88888070,35617
1775,1491.4674,0.0132,1303.2732,-0.749777,-0.661691,88888071,17780
1776,2527.3254,-2.2494,1051.5278,-0.896905,0.442223,88888190,15690
1777,2458.3740,-4.0828,1048.7227,0.917839,-0.396952,88888190,17368
1778,2897.6582,0.0000,1003.5413,0.799657,-0.600456,88888192,16143
1779,3025.4287,-3.8804,844.3076,0.846775,-0.531951,88888190,28697
1780,3217.8879,0.0000,883.9583,0.536215,0.844081,88888240,31963
1781,3319.2827,0.0000,835.0878,0.999948,-0.010195,88888240,20680
1782,3388.9321,0.0000,815.4117,-0.576522,0.817081,88888240,39405
1783,3158.2361,0.0000,1003.0910,0.239639,0.970862,88888190,31195
1784,3290.2444,0.0777,920.4251,-0.528872,-0.848702,88888240,37803
1785,3302.1001,0.1200,863.4721,0.615335,-0.788266,88888240,34983
1786,3336.6152,0.0000,987.9859,0.842234,-0.539112,88888250,19782
1787,3355.8999,0.0000,1103.8000,0.479449,0.877570,88888250,30626
1788,3503.0552,9.9913,1108.2131,-0.963327,-0.268329,88888250,37752
1789,3438.3218,9.9746,1051.9071,-0.993968,0.109667,88888250,21447
1790,3656.4407,-0.0770,872.4547,-0.999345,0.036187,88888260,18096
1791,3694.6836,-0.0770,927.8748,-0.930724,-0.365722,88888260,19165
1792,3842.6133,-0.0770,937.0743,0.369301,0.929310,88888260,17018
1793,3760.6526,-0.0771,859.7728,0.745448,0.666563,88888260,17933
1794,3754.0190,-0.0771,876.8527,0.879712,0.475506,88888260,17352
1795,3759.9358,-0.0771,876.1718,-0.457605,-0.889156,88888260,17917
1796,3636.2976,-0.0770,776.7479,0.024338,-0.999704,88888260,16960
1797,3626.0447,-0.0770,785.4211,-0.137941,-0.990440,88888260,16696
1798,3636.0193,0.1093,837.1582,0.547531,-0.836785,88888260,17867
1799,3997.5498,-0.0770,915.3742,0.807782,-0.589481,88888260,17133
1800,3518.1040,0.0061,936.2292,0.903896,-0.427753,88888250,18605
1801,4280.0894,0.0100,1325.3398,0.481156,0.876635,88888261,33703
1802,3939.6323,0.0000,1846.9755,0.163191,-0.986595,88888221,32807
1803,3933.7942,0.0000,1968.1005,0.163075,-0.986614,88888221,15654
1804,4026.4146,0.0000,1981.7042,0.998791,0.049151,88888221,22902
1805,3800.2800,0.0000,1970.6348,0.998909,0.046708,88888221,17683
1806,3887.6448,-0.0021,2098.6816,0.829774,0.558099,88888221,24037
1807,3789.4751,0.0000,2160.1575,0.059013,-0.998257,88888220,43575
1808,3896.1118,-0.0001,2105.9502,0.997742,-0.067168,88888221,16727
1809,4001.9253,0.0062,2086.3062,-0.209745,0.977756,88888221,17253
1810,3938.4399,0.0000,2010.1500,0.998694,0.051098,88888221,16974
1811,3927.6863,0.0248,2011.0487,-0.193182,0.981163,88888221,18354
1812,3933.0251,0.0249,2011.4512,-0.193176,0.981164,88888221,18237
1813,4013.8247,0.0000,2076.7783,-0.269758,0.962928,88888221,32055
1814,3791.9607,0.0002,2078.4744,0.000677,1.000000,88888220,16488
1815,3939.9434,0.0000,1930.8965,0.163064,-0.986616,88888221,16029
1816,3961.5435,0.0038,1798.1591,0.992353,0.123435,88888221,21414
1817,4083.2622,0.0100,2041.3081,0.007175,-0.999974,88888220,38714
1818,3868.8801,0.0000,2196.6685,0.988661,0.150164,88888221,17884
1819,3861.9375,-0.1100,2293.0171,0.303003,0.952990,88888220,17640
1820,3850.6794,0.0000,2307.4497,-0.358647,0.933473,88888220,18158
1821,3904.7932,0.0000,2388.0020,0.955212,0.295924,88888220,21690
1822,3779.0911,-3.5600,2734.5027,0.748425,-0.663219,88888200,18074
1823,3125.5278,-0.0060,2722.0908,-0.619599,0.784918,88888200,17572
1824,2973.0293,0.0000,2695.0762,-0.999927,0.012082,88888100,42987
1825,2875.9211,-2.0059,2784.9114,-0.638169,-0.769897,88888100,33685
1826,2816.9016,-1.9042,2821.5039,0.997653,0.068469,88888100,33684
1827,2743.1455,-0.3854,2767.8206,-0.800163,-0.599783,88888100,35202
1828,2790.1003,-2.3233,2812.0835,-0.834886,0.550423,88888100,22749
1829,2716.0349,-1.4329,2764.3357,-0.823384,0.567484,88888100,35201
1830,2805.1516,-1.9761,2813.1384,0.971553,0.236821,88888100,33671
1831,2846.4155,-1.9827,2802.1956,0.896508,-0.443027,88888100,33672
1832,2720.6023,-3.7730,2803.4275,0.972730,0.231941,88888100,35199
1833,2714.4854,-3.7083,2800.7131,0.927457,0.373930,88888100,35198
1834,2830.7695,-1.7488,2816.6140,0.946538,-0.322592,88888100,33674
1835,2734.8054,-3.3641,2805.0024,0.989712,0.143076,88888100,35197
1836,2810.4751,-1.9678,2816.2839,0.991420,0.130716,88888100,33675
1837,2860.0061,-2.9376,2799.6921,0.983847,-0.179010,88888100,33676
1838,2748.9255,-2.9543,2806.5220,0.975144,0.221570,88888100,35195
1839,2867.5215,-1.0540,2782.4229,-0.962446,-0.271474,88888100,33678
1840,2757.6299,-2.6721,2807.2383,0.987991,0.154514,88888100,35193
1841,2837.8623,-1.8778,2813.7415,0.636799,-0.771030,88888100,33679
1842,2741.6702,-3.2377,2803.4897,0.984253,0.176764,88888100,35192
1843,2861.9912,-0.7273,2779.9028,-0.996378,-0.085034,88888100,33680
1844,2854.4578,-2.8370,2803.7798,0.982419,-0.186687,88888100,33682
1845,2714.5513,-3.4363,2795.4956,0.855978,0.517013,88888100,35189
1846,2733.2214,-3.3385,2800.2253,0.989685,0.143260,88888100,35188
1847,2791.9343,-2.5656,2816.9800,-0.558958,-0.829196,88888100,22496
1848,2662.6265,-0.0011,2737.7344,0.999959,-0.009109,88888100,33122
1849,2672.7314,6.4344,2714.8574,-0.998847,-0.048013,88888100,37091
1850,2725.9072,0.0786,2732.5220,0.165282,0.986246,88888100,24229
1851,2720.4143,-0.0728,2743.1035,0.765619,-0.643294,88888100,33120
1852,2680.8459,5.3844,2716.2061,-0.824666,-0.565619,88888100,37094
